order_id,customer_id,order_date,origin,destination,order_value
59993,17038,12/28/2024,DN,HN,7989000
59994,14218,03/22/2024,DN,CT,7998000
59995,18993,11/25/2024,HCM,DN,5689000
59996,4875,07/01/2024,HCM,CT,4419000
59997,7106,07/29/2024,DN,CT,8026000
59998,16522,04/22/2024,CT,HCM,3931000
59999,533,11/10/2024,HCM,HCM,2816000
60000,13185,11/25/2024,DN,HN,7828000
60001,14590,12/12/2024,CT,DN,5223000
60002,3374,01/25/2024,CT,HN,6211000
60003,6879,07/25/2024,CT,CT,5504000
60004,11883,11/18/2024,HCM,HCM,5642000
60005,3146,05/16/2024,CT,HN,6154000
60006,6676,03/04/2024,DN,DN,6365000
60007,18709,05/30/2024,HCM,HN,4231000
60008,11237,05/17/2024,HN,DN,7573000
60009,6030,06/22/2024,DN,HN,3362000
60010,10297,11/02/2024,HCM,CT,4771000
60011,17560,03/02/2024,HCM,HCM,3479000
60012,17104,02/08/2024,DN,HCM,6785000
60013,12476,11/16/2024,HN,HCM,5748000
60014,11311,11/23/2024,DN,DN,1992000
60015,15270,12/24/2024,HN,HN,4576000
60016,3572,03/18/2024,CT,CT,6197000
60017,14579,07/22/2024,HCM,HCM,3833000
60018,16564,11/29/2024,HN,CT,5236000
60019,1773,02/22/2024,HN,CT,5748000
60020,8,05/05/2024,CT,HCM,2821000
60021,12448,09/30/2024,HN,CT,4959000
60022,10710,02/03/2024,HN,CT,5818000
60023,2888,09/21/2024,CT,HCM,8390000
60024,12669,11/11/2024,HCM,CT,8169000
60025,13196,05/18/2024,HN,HN,7258000
60026,7897,07/07/2024,DN,DN,5785000
60027,17357,07/08/2024,CT,CT,5169000
60028,15291,05/28/2024,HN,DN,2225000
60029,11013,03/05/2024,CT,HCM,4085000
60030,11228,12/11/2024,DN,HN,3571000
60031,12560,07/19/2024,HCM,CT,5790000
60032,12411,12/01/2024,DN,HCM,8033000
60033,2327,02/20/2024,HCM,HCM,5280000
60034,7005,05/04/2024,DN,DN,1670000
60035,19823,12/12/2024,CT,HCM,5598000
60036,5653,11/25/2024,DN,HN,5188000
60037,13008,02/16/2024,HN,CT,2948000
60038,5750,09/27/2024,DN,DN,
60039,14025,08/29/2024,HCM,CT,7086000
60040,15746,05/31/2024,CT,CT,
60041,18258,09/25/2024,DN,HCM,2127000
60042,16781,04/19/2024,DN,DN,4823000
60043,2349,09/10/2024,DN,HN,6421000
60044,3466,10/26/2024,HN,HN,4375000
60045,4699,03/11/2024,HCM,DN,6953000
60046,6737,08/15/2024,HN,DN,6119000
60047,7957,10/30/2024,CT,HCM,5604000
60048,1,04/01/2024,HCM,HCM,6937000
60049,1195,12/21/2024,HCM,CT,3441000
60050,14470,09/27/2024,CT,HCM,
60051,17484,04/08/2024,CT,DN,3910000
60052,19936,01/28/2024,CT,HCM,6132000
60053,10864,02/27/2024,DN,CT,4260000
60054,762,01/31/2024,CT,DN,5439000
60055,12555,11/27/2024,HCM,HCM,5029000
60056,14802,12/02/2024,CT,HCM,4657000
60057,7618,11/09/2024,CT,HCM,6368000
60058,8288,07/21/2024,CT,CT,3694000
60059,12209,12/18/2024,CT,DN,1363000
60060,14612,07/04/2024,CT,HCM,5329000
60061,9766,08/19/2024,HCM,DN,5558000
60062,14610,08/02/2024,HCM,CT,4043000
60063,1122,11/29/2024,DN,DN,4718000
60064,18989,03/15/2024,HN,DN,3070000
60065,6810,05/07/2024,HCM,DN,5517000
60066,15230,10/23/2024,HN,HN,4337000
60067,13627,04/15/2024,HN,HN,8206000
60068,3206,11/24/2024,HN,DN,4261000
60069,9310,12/21/2024,DN,CT,3942000
60070,10496,02/18/2024,HCM,CT,5218000
60071,10994,01/31/2024,DN,DN,7794000
60072,7904,10/22/2024,DN,DN,6996000
60073,12109,12/29/2024,DN,HCM,5182000
60074,9845,01/20/2024,DN,HN,1164000
60075,12969,11/24/2024,DN,CT,8426000
60076,5261,12/25/2024,HCM,HN,4628000
60077,10630,03/24/2024,CT,HN,4839000
60078,10966,07/30/2024,HCM,CT,5688000
60079,16289,05/04/2024,HCM,HN,3372000
60080,15236,10/18/2024,CT,HN,6751000
60081,12238,11/16/2024,HCM,CT,8539000
60082,16050,10/25/2024,HCM,HCM,5570000
60083,18480,08/14/2024,CT,DN,3820000
60084,10851,06/17/2024,HCM,HCM,
60085,2843,11/26/2024,DN,CT,5159000
60086,6714,07/13/2024,CT,DN,340000
60087,18685,10/30/2024,HCM,HCM,2262000
60088,18111,07/31/2024,HCM,HCM,1865000
60089,16897,03/13/2024,HN,HN,4416000
60090,796,04/23/2024,DN,HN,3377000
60091,15133,03/24/2024,DN,HN,1865000
60092,4960,12/04/2024,HCM,DN,4506000
60093,9819,11/12/2024,CT,DN,4301000
60094,19666,11/18/2024,HN,HCM,4352000
60095,12612,06/21/2024,HCM,HN,6581000
60096,7910,12/13/2024,HCM,DN,4295000
60097,5885,06/20/2024,DN,HCM,4278000
60098,9257,07/19/2024,HCM,HN,1899000
60099,8554,11/16/2024,DN,HN,7573000
60100,10612,12/16/2024,CT,DN,2238000
60101,19383,03/15/2024,CT,HN,5065000
60102,11926,04/09/2024,HCM,HCM,4134000
60103,17136,01/24/2024,DN,HCM,1341000
60104,1337,03/27/2024,CT,HN,1974000
60105,9494,06/30/2024,HN,HCM,4939000
60106,1961,12/20/2024,HCM,HCM,5526000
60107,3106,08/24/2024,DN,HN,
60108,12402,11/11/2024,DN,HN,5988000
60109,2,11/23/2024,DN,DN,5414000
60110,17134,04/29/2024,HCM,HCM,5055000
60111,15095,08/06/2024,CT,HCM,3387000
60112,16104,08/28/2024,CT,HCM,6267000
60113,13473,09/21/2024,CT,HN,2335000
60114,2849,05/09/2024,HCM,DN,1742000
60115,7620,05/16/2024,HN,HN,5907000
60116,3602,02/18/2024,DN,HCM,5298000
60117,12861,08/23/2024,HN,HN,1896000
60118,12371,11/21/2024,CT,HN,4836000
60119,9226,12/20/2024,CT,HCM,5115000
60120,618,09/22/2024,HN,CT,6765000
60121,15593,06/29/2024,HCM,HN,1249000
60122,3623,05/27/2024,DN,DN,7143000
60123,11110,06/18/2024,HN,HN,6690000
60124,8990,01/19/2024,HCM,DN,6108000
60125,2927,03/15/2024,DN,CT,6073000
60126,5240,03/31/2024,DN,DN,5702000
60127,5663,02/18/2024,CT,HN,5913000
60128,5863,04/02/2024,DN,CT,7441000
60129,11433,03/24/2024,DN,HCM,2605000
60130,17036,07/18/2024,DN,HCM,2053000
60131,9489,08/26/2024,CT,HN,1814000
60132,10946,03/17/2024,HCM,HCM,3910000
60133,12657,05/15/2024,CT,HN,2878000
60134,472,02/24/2024,CT,HCM,6082000
60135,4852,06/09/2024,HN,DN,6469000
60136,17703,09/01/2024,HN,HCM,562000
60137,4975,08/20/2024,CT,DN,6538000
60138,9176,10/06/2024,CT,HCM,7091000
60139,15819,04/06/2024,DN,DN,3204000
60140,19035,04/23/2024,DN,HN,4271000
60141,3610,10/31/2024,HN,CT,3553000
60142,10787,08/15/2024,DN,DN,5693000
60143,7993,11/18/2024,HN,HCM,2053000
60144,207,05/10/2024,HN,CT,5081000
60145,4885,06/29/2024,HCM,HCM,2050000
60146,3237,05/08/2024,HN,HN,4186000
60147,16508,06/03/2024,HN,DN,2830000
60148,14046,09/09/2024,DN,DN,907000
60149,6021,04/12/2024,DN,HCM,865000
60150,15742,11/02/2024,CT,DN,4716000
60151,16738,08/05/2024,HCM,HN,-217000
60152,2145,08/27/2024,HN,HCM,3251000
60153,14418,08/23/2024,DN,CT,3664000
60154,8729,01/16/2024,DN,CT,3458000
60155,15721,08/24/2024,HN,HCM,5269000
60156,1085,03/24/2024,CT,CT,2445000
60157,1118,05/16/2024,HN,HN,4229000
60158,11220,02/01/2024,CT,HCM,5543000
60159,17346,03/05/2024,DN,HCM,1327000
60160,17142,03/05/2024,HN,HN,5031000
60161,1789,12/18/2024,HN,HCM,5449000
60162,1320,01/24/2024,DN,HN,2482000
60163,682,04/10/2024,HN,DN,6918000
60164,6091,08/28/2024,HN,HN,4093000
60165,17134,12/15/2024,DN,DN,5372000
60166,8089,07/03/2024,DN,HCM,3522000
60167,12458,08/23/2024,DN,DN,6916000
60168,15242,06/04/2024,DN,DN,7929000
60169,2347,02/04/2024,HCM,DN,5430000
60170,17092,04/26/2024,HN,HCM,6208000
60171,2716,11/17/2024,HCM,HN,2860000
60172,13923,01/02/2024,CT,DN,8754000
60173,11049,04/21/2024,DN,CT,5678000
60174,7036,05/18/2024,HN,CT,3295000
60175,7813,12/04/2024,HCM,HN,2664000
60176,9867,09/10/2024,CT,DN,5143000
60177,8456,01/28/2024,HCM,HN,8703000
60178,480,01/27/2024,DN,CT,2273000
60179,13858,05/19/2024,HCM,DN,3665000
60180,6665,06/15/2024,CT,HCM,7310000
60181,11046,07/27/2024,DN,HN,4844000
60182,17504,02/20/2024,DN,HN,7375000
60183,9610,07/01/2024,HN,CT,9490000
60184,1495,02/15/2024,HCM,HN,4596000
60185,2700,01/14/2024,CT,HCM,4198000
60186,15647,08/30/2024,HN,DN,5493000
60187,3851,12/15/2024,HCM,HCM,4370000
60188,3938,03/30/2024,DN,DN,4230000
60189,4629,12/01/2024,HCM,DN,7692000
60190,15232,09/19/2024,HN,DN,1410000
60191,6906,06/19/2024,CT,DN,6513000
60192,3149,11/16/2024,HCM,CT,5902000
60193,8902,08/05/2024,DN,HCM,5105000
60194,13567,06/06/2024,DN,HN,3571000
60195,1940,09/05/2024,HN,CT,2950000
60196,9172,01/26/2024,HCM,HCM,6939000
60197,5124,12/20/2024,HCM,HCM,5262000
60198,14550,11/12/2024,CT,HN,3879000
60199,792,11/03/2024,DN,HN,2595000
60200,14316,02/07/2024,HN,CT,6394000
60201,11141,04/12/2024,HN,DN,3973000
60202,18020,10/05/2024,HCM,DN,2789000
60203,9161,11/01/2024,HN,HCM,6543000
60204,4497,01/12/2024,DN,HCM,6077000
60205,952,10/12/2024,HN,DN,3164000
60206,15880,06/30/2024,CT,HCM,4208000
60207,6080,06/14/2024,CT,HCM,5890000
60208,15301,09/06/2024,CT,DN,5671000
60209,16906,08/04/2024,HN,HCM,2966000
60210,13948,03/07/2024,DN,CT,1850000
60211,18359,09/15/2024,CT,HN,2928000
60212,6414,08/02/2024,HN,HCM,7634000
60213,1883,02/15/2024,CT,DN,
60214,12805,06/26/2024,DN,HCM,5933000
60215,5098,07/20/2024,HN,HN,7434000
60216,6408,10/08/2024,CT,HCM,2542000
60217,4545,03/03/2024,HCM,HCM,3289000
60218,7395,01/29/2024,HCM,HCM,4673000
60219,3132,09/03/2024,CT,HCM,6153000
60220,11344,07/11/2024,HN,DN,4390000
60221,4096,03/12/2024,HCM,HCM,2223000
60222,10846,04/13/2024,HCM,HN,2034000
60223,10667,04/01/2024,HCM,HN,5735000
60224,11817,04/04/2024,CT,DN,3990000
60225,6260,05/07/2024,CT,DN,2789000
60226,13259,07/08/2024,HCM,HN,5762000
60227,5460,03/19/2024,HCM,DN,7268000
60228,5227,05/07/2024,CT,HN,3841000
60229,7932,11/27/2024,HN,DN,6288000
60230,12389,10/17/2024,HN,DN,
60231,13527,02/21/2024,HCM,HCM,4712000
60232,15704,11/20/2024,CT,DN,5533000
60233,7973,09/13/2024,HCM,HN,2948000
60234,18860,06/06/2024,HN,HCM,7729000
60235,19521,08/14/2024,HCM,HCM,9351000
60236,11518,08/24/2024,CT,HCM,3955000
60237,2342,03/07/2024,HN,HCM,4917000
60238,221,10/01/2024,HN,DN,3848000
60239,18745,03/09/2024,DN,HCM,1491000
60240,5835,05/20/2024,HCM,HN,358000
60241,5584,03/09/2024,HCM,HN,2215000
60242,12870,10/22/2024,CT,CT,4873000
60243,3649,08/25/2024,CT,HCM,6287000
60244,252,08/17/2024,CT,HN,5460000
60245,6839,11/01/2024,CT,DN,4666000
60246,5232,05/11/2024,HCM,CT,8445000
60247,1788,05/01/2024,CT,HCM,3606000
60248,15651,08/26/2024,HCM,HN,5485000
60249,280,01/14/2024,HCM,DN,5167000
60250,5635,01/16/2024,CT,HCM,6094000
60251,12467,03/05/2024,HN,DN,8406000
60252,6312,09/22/2024,HCM,DN,1832000
60253,18486,12/24/2024,CT,DN,4950000
60254,3650,05/25/2024,CT,HN,5195000
60255,10556,12/26/2024,CT,DN,4119000
60256,6870,04/19/2024,HN,CT,4131000
60257,15790,07/06/2024,DN,HN,6471000
60258,5742,07/22/2024,HCM,HCM,2608000
60259,10423,09/28/2024,DN,CT,4759000
60260,24,07/10/2024,CT,HCM,6653000
60261,8448,12/06/2024,HN,CT,4073000
60262,11760,02/28/2024,HCM,HCM,2756000
60263,1064,08/28/2024,HN,DN,4369000
60264,9679,12/10/2024,DN,CT,5393000
60265,18868,05/28/2024,HCM,HN,7671000
60266,14028,09/16/2024,DN,HCM,4997000
60267,1235,06/14/2024,HN,HCM,3982000
60268,7627,03/10/2024,DN,HN,2411000
60269,10187,04/14/2024,CT,HN,3043000
60270,10526,09/19/2024,DN,DN,6444000
60271,2292,11/19/2024,CT,CT,7145000
60272,18169,01/31/2024,DN,CT,6329000
60273,13687,05/21/2024,DN,CT,3177000
60274,3993,06/12/2024,HCM,DN,8605000
60275,12410,08/31/2024,HCM,HN,6680000
60276,7403,08/22/2024,HN,DN,2262000
60277,2780,02/13/2024,HCM,DN,4452000
60278,15110,09/02/2024,HCM,DN,4709000
60279,13038,11/20/2024,CT,CT,5426000
60280,1997,07/22/2024,HN,HN,4839000
60281,9489,07/14/2024,CT,HN,1076000
60282,11438,10/12/2024,HN,HN,3019000
60283,14798,08/08/2024,CT,CT,5017000
60284,16494,06/05/2024,DN,HN,3386000
60285,412,05/01/2024,CT,HN,2099000
60286,16455,06/02/2024,HN,HCM,5616000
60287,718,11/16/2024,DN,DN,1817000
60288,10481,04/06/2024,CT,DN,2283000
60289,11867,02/08/2024,HN,CT,5137000
60290,17103,12/18/2024,HCM,CT,3205000
60291,7737,03/31/2024,HN,CT,5077000
60292,15890,09/21/2024,CT,HCM,5560000
60293,18710,02/19/2024,HN,HN,5243000
60294,2436,06/22/2024,HCM,HCM,5229000
60295,19203,07/18/2024,HCM,HCM,7554000
60296,14269,09/27/2024,CT,CT,4035000
60297,16920,02/29/2024,HCM,DN,7513000
60298,7747,07/18/2024,CT,HN,3364000
60299,10527,01/02/2024,DN,HCM,3664000
60300,5173,04/03/2024,HCM,HCM,6595000
60301,10685,06/13/2024,CT,HCM,3714000
60302,9914,12/12/2024,CT,DN,3468000
60303,19875,08/06/2024,HN,HCM,6257000
60304,3871,03/13/2024,DN,HCM,2780000
60305,16313,04/27/2024,HCM,HCM,5958000
60306,18164,08/08/2024,DN,DN,7918000
60307,19532,10/31/2024,DN,CT,6068000
60308,906,11/08/2024,HN,CT,5799000
60309,2132,09/12/2024,CT,HN,5921000
60310,11116,05/26/2024,DN,DN,4199000
60311,10040,07/09/2024,HCM,HN,4139000
60312,6948,06/30/2024,HCM,CT,4031000
60313,8499,04/19/2024,HCM,HCM,3777000
60314,3517,09/05/2024,DN,DN,8466000
60315,11923,07/04/2024,HCM,DN,5600000
60316,5992,06/11/2024,HN,CT,8200000
60317,8709,11/02/2024,HCM,HCM,6965000
60318,16485,01/13/2024,HN,HN,4114000
60319,6061,06/13/2024,HCM,HCM,3723000
60320,2148,06/27/2024,DN,HCM,6605000
60321,18605,02/27/2024,HN,CT,3350000
60322,13744,01/11/2024,HCM,DN,7236000
60323,11022,09/28/2024,DN,CT,4160000
60324,10101,01/27/2024,HCM,HCM,6916000
60325,28,04/21/2024,DN,HN,7986000
60326,3337,01/19/2024,HN,CT,6570000
60327,18747,08/19/2024,HCM,DN,3515000
60328,4134,07/10/2024,DN,HCM,5009000
60329,11417,02/04/2024,HN,DN,4488000
60330,2376,03/07/2024,HCM,HCM,7422000
60331,48,08/08/2024,CT,HCM,6952000
60332,7059,03/25/2024,HN,HCM,8146000
60333,11906,12/17/2024,HN,HN,4028000
60334,8198,08/01/2024,HCM,CT,3754000
60335,5534,07/14/2024,DN,DN,3985000
60336,8962,03/20/2024,HN,HN,4464000
60337,7603,08/13/2024,DN,DN,4841000
60338,1363,12/13/2024,HN,CT,5748000
60339,19725,02/25/2024,HN,HCM,4070000
60340,17201,05/10/2024,HN,HN,5516000
60341,12021,04/19/2024,HN,HCM,2789000
60342,8,06/17/2024,DN,HN,2913000
60343,4873,08/16/2024,HN,DN,6153000
60344,18917,07/20/2024,DN,HN,3199000
60345,19144,12/01/2024,DN,HN,4146000
60346,329,06/05/2024,DN,CT,2193000
60347,13712,06/28/2024,HN,DN,3493000
60348,13707,03/26/2024,CT,DN,9020000
60349,18770,10/30/2024,HN,CT,4211000
60350,2467,08/17/2024,HCM,DN,3669000
60351,5330,07/22/2024,HN,DN,5774000
60352,17579,10/10/2024,CT,HCM,6546000
60353,16485,11/20/2024,DN,CT,1956000
60354,2462,01/19/2024,DN,DN,4545000
60355,323,07/08/2024,HCM,HCM,4486000
60356,4847,01/12/2024,DN,HN,4389000
60357,11269,02/24/2024,CT,DN,6258000
60358,607,06/30/2024,DN,DN,
60359,9301,11/16/2024,HCM,CT,8928000
60360,4336,03/02/2024,DN,HN,6887000
60361,13361,03/06/2024,CT,CT,7381000
60362,17223,01/19/2024,DN,HN,7385000
60363,1122,06/07/2024,HCM,HN,7890000
60364,13724,09/22/2024,DN,CT,6088000
60365,3342,04/21/2024,DN,CT,7146000
60366,17721,02/17/2024,HN,DN,5881000
60367,1260,07/22/2024,HCM,CT,6716000
60368,17029,02/01/2024,HCM,HN,5185000
60369,10421,07/05/2024,HCM,HCM,2709000
60370,597,01/13/2024,HN,DN,4199000
60371,6390,08/03/2024,HCM,HN,8022000
60372,19195,01/30/2024,CT,CT,5517000
60373,4537,02/11/2024,HCM,HN,5904000
60374,16852,02/18/2024,CT,HCM,5777000
60375,9157,03/10/2024,HCM,CT,2055000
60376,9830,08/09/2024,CT,HCM,4319000
60377,19171,12/20/2024,HN,HCM,7540000
60378,11006,03/03/2024,CT,HN,2449000
60379,19193,02/22/2024,CT,CT,6025000
60380,212,05/07/2024,HN,HCM,2800000
60381,15396,12/13/2024,CT,HCM,3970000
60382,770,02/01/2024,CT,DN,4112000
60383,15451,12/26/2024,CT,HN,3221000
60384,13920,06/13/2024,HN,DN,6702000
60385,3259,02/18/2024,HN,CT,4321000
60386,16644,05/12/2024,HCM,HN,3011000
60387,1755,03/28/2024,CT,HCM,7357000
60388,10590,11/20/2024,HCM,DN,5592000
60389,46,11/12/2024,DN,CT,4947000
60390,877,11/08/2024,CT,HN,2651000
60391,2918,06/11/2024,HCM,HN,5785000
60392,1956,03/31/2024,DN,CT,7678000
60393,2275,01/28/2024,HCM,HN,4365000
60394,7736,11/27/2024,HCM,HCM,7748000
60395,1740,09/19/2024,CT,HN,4137000
60396,19575,10/02/2024,CT,HN,3586000
60397,15314,08/28/2024,CT,CT,5401000
60398,13550,11/17/2024,DN,HCM,3886000
60399,13413,05/17/2024,HN,HN,8806000
60400,16718,09/25/2024,HCM,DN,7482000
60401,1531,03/20/2024,HCM,HCM,2980000
60402,556,10/30/2024,CT,HCM,4776000
60403,17548,01/08/2024,DN,HCM,5217000
60404,6029,06/21/2024,DN,DN,3690000
60405,13211,05/28/2024,CT,CT,6243000
60406,9492,04/28/2024,HCM,HN,3151000
60407,12912,09/18/2024,HCM,HN,5872000
60408,18405,02/13/2024,HCM,DN,4470000
60409,7686,02/29/2024,HCM,HN,5944000
60410,6024,03/15/2024,CT,HCM,6126000
60411,3687,01/26/2024,DN,HCM,6497000
60412,18325,01/12/2024,CT,HCM,4300000
60413,19456,05/09/2024,DN,DN,5248000
60414,7017,12/05/2024,CT,HN,6392000
60415,3500,02/08/2024,HCM,HCM,4735000
60416,7818,04/01/2024,HN,CT,2390000
60417,9547,02/08/2024,HN,CT,2060000
60418,6026,03/11/2024,HCM,HN,7807000
60419,7577,03/20/2024,HN,HN,5374000
60420,6608,09/09/2024,HN,HN,2258000
60421,7754,04/19/2024,HN,CT,1522000
60422,4110,01/22/2024,DN,HN,5083000
60423,3268,02/07/2024,HN,DN,5774000
60424,15016,04/09/2024,CT,HCM,6199000
60425,9428,07/02/2024,CT,HN,2886000
60426,14543,03/18/2024,HN,HN,2548000
60427,5255,06/04/2024,HN,HCM,6603000
60428,4204,07/14/2024,HCM,HN,3638000
60429,5891,03/20/2024,HCM,HN,6263000
60430,10971,05/09/2024,CT,CT,2678000
60431,12453,08/14/2024,HCM,DN,4392000
60432,17433,09/30/2024,DN,HN,8627000
60433,18344,09/20/2024,HCM,HCM,4594000
60434,8542,05/30/2024,CT,CT,2480000
60435,7892,04/18/2024,DN,DN,4277000
60436,17863,10/29/2024,DN,HCM,4371000
60437,18205,11/02/2024,DN,CT,7468000
60438,15074,05/02/2024,HCM,HN,-26000
60439,9434,12/08/2024,HN,HCM,4976000
60440,14649,06/01/2024,HCM,HCM,7971000
60441,9068,12/26/2024,DN,HCM,4976000
60442,11913,04/09/2024,CT,HN,6490000
60443,14102,05/10/2024,DN,HCM,7038000
60444,15942,03/22/2024,DN,HCM,5733000
60445,14592,05/31/2024,CT,HN,5444000
60446,11731,12/14/2024,HCM,HCM,8991000
60447,9012,11/27/2024,HN,HN,3051000
60448,3910,04/14/2024,CT,HN,4031000
60449,12209,02/02/2024,CT,CT,4986000
60450,8401,01/13/2024,HN,HCM,7576000
60451,1885,06/10/2024,HN,DN,7580000
60452,4503,01/26/2024,HN,HCM,6048000
60453,18513,07/01/2024,DN,CT,6225000
60454,7498,09/20/2024,HN,DN,1553000
60455,8299,12/13/2024,HN,HN,5169000
60456,10888,04/11/2024,HN,HCM,6053000
60457,10678,05/14/2024,CT,HN,3987000
60458,1426,02/21/2024,CT,DN,2404000
60459,4606,04/02/2024,CT,HN,4949000
60460,18514,08/08/2024,CT,CT,6727000
60461,15028,12/15/2024,HCM,CT,7043000
60462,241,11/13/2024,HN,DN,2945000
60463,17881,07/03/2024,HCM,DN,7294000
60464,13598,09/10/2024,HN,CT,7273000
60465,15204,12/30/2024,DN,CT,6559000
60466,16688,06/08/2024,DN,HCM,5992000
60467,17296,11/05/2024,DN,HN,5765000
60468,5094,07/16/2024,CT,HN,4240000
60469,6048,12/27/2024,HN,CT,5793000
60470,11165,12/29/2024,CT,HCM,4967000
60471,19146,06/17/2024,CT,CT,6492000
60472,606,02/07/2024,DN,HN,5532000
60473,1039,07/17/2024,CT,DN,6922000
60474,407,09/30/2024,CT,HN,5037000
60475,1072,03/09/2024,HN,HCM,6506000
60476,14205,11/11/2024,HCM,HN,2115000
60477,13110,07/16/2024,CT,HCM,2722000
60478,14507,07/29/2024,CT,DN,6867000
60479,17837,02/11/2024,HN,CT,6290000
60480,18838,06/12/2024,HN,CT,3072000
60481,6674,11/29/2024,CT,DN,6848000
60482,2988,03/14/2024,HN,CT,2031000
60483,19174,06/24/2024,DN,DN,3755000
60484,11862,04/13/2024,HCM,DN,4224000
60485,201,02/09/2024,CT,HCM,6212000
60486,7826,01/10/2024,CT,DN,4934000
60487,14421,05/19/2024,CT,HCM,6817000
60488,2761,10/08/2024,HN,DN,3304000
60489,5226,10/09/2024,HCM,DN,1945000
60490,4922,09/22/2024,HN,DN,4732000
60491,3714,10/20/2024,CT,DN,2935000
60492,9131,03/17/2024,HCM,HN,7047000
60493,3117,08/05/2024,CT,HN,2750000
60494,3618,06/24/2024,HCM,HN,3405000
60495,8956,06/03/2024,HN,CT,5495000
60496,19279,03/04/2024,HN,DN,
60497,4620,09/20/2024,HCM,HN,5427000
60498,5189,08/02/2024,HN,DN,5682000
60499,4967,12/25/2024,HN,HCM,4743000
60500,9462,03/04/2024,HN,HCM,2130000
60501,16343,04/27/2024,HN,HN,5530000
60502,11033,11/07/2024,DN,CT,4152000
60503,15155,03/05/2024,DN,HN,6863000
60504,8866,05/09/2024,DN,CT,3636000
60505,4605,03/29/2024,HN,HN,6196000
60506,9134,04/28/2024,HCM,DN,4284000
60507,17327,02/09/2024,HCM,HCM,7551000
60508,4472,09/24/2024,CT,HN,6330000
60509,3744,06/20/2024,HN,HCM,4026000
60510,6284,02/06/2024,DN,HCM,7762000
60511,3837,07/26/2024,CT,HN,4740000
60512,2429,01/12/2024,DN,HCM,5252000
60513,14739,05/19/2024,HCM,CT,5815000
60514,11567,03/11/2024,HCM,HCM,3664000
60515,9382,12/23/2024,HN,DN,5149000
60516,13049,11/24/2024,CT,HN,3482000
60517,11146,10/20/2024,HCM,HN,5144000
60518,10506,07/26/2024,CT,HN,3263000
60519,3625,09/29/2024,DN,HN,3399000
60520,15415,12/07/2024,HN,HN,2367000
60521,7392,08/16/2024,CT,CT,3604000
60522,1910,06/21/2024,HN,HN,3533000
60523,2675,12/24/2024,DN,DN,4767000
60524,3325,07/12/2024,CT,CT,3126000
60525,2603,02/08/2024,CT,HN,3327000
60526,155,03/23/2024,HN,HCM,9940000
60527,19059,10/22/2024,HCM,DN,7429000
60528,12058,04/19/2024,HCM,DN,3663000
60529,11834,10/05/2024,DN,HCM,5479000
60530,10572,06/14/2024,CT,CT,6381000
60531,1528,05/03/2024,CT,HCM,3740000
60532,626,12/07/2024,DN,HCM,3615000
60533,17070,02/10/2024,HN,CT,3151000
60534,9658,11/23/2024,HCM,HCM,4185000
60535,16349,06/14/2024,DN,HCM,4834000
60536,12429,12/03/2024,HN,CT,5361000
60537,17254,09/08/2024,HN,HCM,6551000
60538,3078,12/14/2024,HCM,HCM,3157000
60539,905,06/26/2024,HCM,DN,5332000
60540,13652,09/04/2024,CT,DN,5804000
60541,2023,08/10/2024,HCM,DN,4045000
60542,1243,11/14/2024,DN,HN,4381000
60543,10819,08/14/2024,CT,HN,4371000
60544,2712,04/04/2024,HN,HN,8106000
60545,1295,11/14/2024,DN,DN,3839000
60546,10978,05/02/2024,DN,HCM,5079000
60547,12351,04/11/2024,DN,DN,8210000
60548,5938,05/25/2024,HCM,DN,4998000
60549,9056,04/01/2024,DN,CT,3666000
60550,1557,10/27/2024,CT,DN,2290000
60551,18687,12/23/2024,DN,HN,4578000
60552,17121,06/29/2024,CT,DN,5173000
60553,14462,02/07/2024,HN,DN,6827000
60554,17163,07/24/2024,HN,DN,3629000
60555,5526,08/17/2024,HN,HCM,5275000
60556,12908,08/09/2024,HN,HN,1251000
60557,7526,06/30/2024,HCM,HCM,747000
60558,12376,01/14/2024,CT,HN,6038000
60559,4785,05/17/2024,CT,HCM,7922000
60560,8036,02/02/2024,HN,HN,5457000
60561,6795,01/30/2024,HCM,CT,4290000
60562,4733,02/27/2024,DN,DN,3203000
60563,522,09/08/2024,CT,DN,6861000
60564,5698,11/16/2024,HCM,DN,6910000
60565,2848,10/01/2024,HCM,HCM,6007000
60566,4112,01/19/2024,HCM,HCM,4795000
60567,13082,10/22/2024,HN,CT,2355000
60568,12648,08/31/2024,CT,HCM,5013000
60569,8423,06/09/2024,DN,DN,3725000
60570,8120,11/07/2024,HCM,CT,6802000
60571,6750,09/05/2024,HN,HCM,6819000
60572,11657,09/03/2024,CT,DN,7372000
60573,519,07/31/2024,CT,CT,6550000
60574,8676,06/07/2024,CT,DN,4287000
60575,10305,09/28/2024,HN,HCM,5221000
60576,10459,06/16/2024,DN,CT,1744000
60577,3852,03/29/2024,CT,HCM,5716000
60578,13520,04/27/2024,HCM,DN,6914000
60579,6856,07/15/2024,HN,CT,1119000
60580,12057,06/01/2024,CT,DN,3323000
60581,5005,04/04/2024,CT,CT,5735000
60582,8958,11/30/2024,HCM,HCM,2544000
60583,16040,05/17/2024,DN,CT,3882000
60584,3361,04/12/2024,CT,HCM,4462000
60585,13219,09/08/2024,HN,DN,7357000
60586,6759,12/26/2024,CT,DN,4848000
60587,988,03/16/2024,CT,DN,4631000
60588,8208,05/02/2024,HN,CT,4362000
